ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g
92,G,SN,2020-08-12,2020-08-12,2020,8,39,43.66666667,1512,-81.214369,27.15127,37.8
13,G,SN,2020-08-12,2020-08-12,2020,8,100,102.6666667,2140,-81.213436,27.151515,53.5
94,G,SN,2020-08-12,2020-08-12,2020,8,42,47.33333333,1196,-81.213314,27.150617,29.9
93,G,SN,2020-08-12,2020-08-12,2020,8,54,55.33333333,844,-81.212662,27.15118,21.1
86,H,SN,2020-08-12,2020-08-12,2020,8,0,,0,-81.217609,27.160415,
85,H,SN,2020-08-12,2020-08-12,2020,8,58,65,948,-81.217854,27.159456,23.7
22,H,SN,2020-08-12,2020-08-12,2020,8,50,51.66666667,1320,-81.218466,27.160068,33
88,H,SN,2020-08-12,2020-08-12,2020,8,40,48,1512,-81.216388,27.160548,37.8
87,H,SN,2020-08-12,2020-08-12,2020,8,43,55.33333333,1204,-81.216849,27.15971,30.1
23,H,SN,2020-08-12,2020-08-12,2020,8,45,60.66666667,1012,-81.216364,27.159928,25.3
24,H,SN,2020-08-12,2020-08-12,2020,8,40,51.66666667,1336,-81.214736,27.160171,33.4
89,H,SN,2020-08-12,2020-08-12,2020,8,59,62.33333333,1132,-81.215033,27.159688,28.3
90,H,SN,2020-08-12,2020-08-12,2020,8,47,59.66666667,1196,-81.214526,27.160673,29.9
27,O,SN,2020-08-13,2020-08-13,2020,8,36,37.66666667,3360,-81.170986,27.161957,84
137,O,SN,2020-08-13,2020-08-13,2020,8,52,53.66666667,3024,-81.171643,27.161956,75.6
138,O,SN,2020-08-13,2020-08-13,2020,8,48,55.33333333,2540,-81.170939,27.162556,63.5
135,O,SN,2020-08-13,2020-08-13,2020,8,49,55.33333333,3376,-81.171218,27.160513,84.4
136,O,SN,2020-08-13,2020-08-13,2020,8,23,25.66666667,1164,-81.170469,27.161185,29.1
26,O,SN,2020-08-13,2020-08-13,2020,8,57,59,2908,-81.171245,27.161171,72.7
133,O,SN,2020-08-13,2020-08-13,2020,8,54,66,4348,-81.171687,27.159958,108.7
25,O,SN,2020-08-13,2020-08-13,2020,8,20,22,908,-81.170972,27.160385,22.7
134,O,SN,2020-08-13,2020-08-13,2020,8,51,63,2864,-81.170818,27.159489,71.6
132,M,SN,2020-08-13,2020-08-13,2020,8,45,51,2960,-81.174422,27.153202,74
18,M,SN,2020-08-13,2020-08-13,2020,8,66,71,4580,-81.174514,27.153832,114.5
131,M,SN,2020-08-13,2020-08-13,2020,8,63,68.33333333,3468,-81.175275,27.153738,86.7
16,M,SN,2020-08-13,2020-08-13,2020,8,37,37.33333333,3188,-81.174866,27.152892,79.7
130,M,SN,2020-08-13,2020-08-13,2020,8,47,49.66666667,3700,-81.174182,27.152548,92.5
129,M,SN,2020-08-13,2020-08-13,2020,8,45,49.33333333,1804,-81.174759,27.151976,45.1
127,M,SN,2020-08-13,2020-08-13,2020,8,40,43.33333333,2092,-81.175182,27.151204,52.3
15,M,SN,2020-08-13,2020-08-13,2020,8,37,39.33333333,2392,-81.174436,27.150764,59.8
128,M,SN,2020-08-13,2020-08-13,2020,8,40,43.33333333,2008,-81.174584,27.151594,50.2
6,L,SN,2020-08-12,2020-08-12,2020,8,54,56.33333333,3088,-81.212957,27.135935,77.2
101,L,SN,2020-08-12,2020-08-12,2020,8,59,62.33333333,5076,-81.213633,27.135795,126.9
102,L,SN,2020-08-12,2020-08-12,2020,8,72,77,4012,-81.213144,27.136644,100.3
5,L,SN,2020-08-12,2020-08-12,2020,8,60,72,3372,-81.213087,27.134044,84.3
99,L,SN,2020-08-12,2020-08-12,2020,8,27,27.66666667,616,-81.213578,27.134054,15.4
100,L,SN,2020-08-12,2020-08-12,2020,8,61,66.33333333,3256,-81.213172,27.134625,81.4
98,L,SN,2020-08-12,2020-08-12,2020,8,54,56,3036,-81.212337,27.132494,75.9
4,L,SN,2020-08-12,2020-08-12,2020,8,89,91,4044,-81.212514,27.131745,101.1
97,L,SN,2020-08-12,2020-08-12,2020,8,60,60.66666667,3040,-81.213251,27.132109,76
3,K,SN,2020-08-12,2020-08-12,2020,8,80,89.33333333,2832,-81.201015,27.131266,70.8
106,K,SN,2020-08-12,2020-08-12,2020,8,48,50.66666667,1932,-81.200657,27.130467,48.3
105,K,SN,2020-08-12,2020-08-12,2020,8,48,56.66666667,928,-81.200111,27.130845,23.2
104,K,SN,2020-08-12,2020-08-12,2020,8,67,78.33333333,4180,-81.202557,27.130685,104.5
2,K,SN,2020-08-12,2020-08-12,2020,8,92,96,5248,-81.202253,27.131225,131.2
103,K,SN,2020-08-12,2020-08-12,2020,8,57,67,1304,-81.202841,27.131517,32.6
107,K,SN,2020-08-12,2020-08-12,2020,8,64,67.33333333,2764,-81.200921,27.128395,69.1
108,K,SN,2020-08-12,2020-08-12,2020,8,66,71,828,-81.200565,27.128037,20.7
1,K,SN,2020-08-12,2020-08-12,2020,8,45,53.33333333,1944,-81.200284,27.1288,48.6
47,B,SN,2020-06-08,2020-06-08,2020,6,34,36.33333333,976,-81.2206,27.1667,24.4
45,B,SN,2020-06-08,2020-06-08,2020,6,33,35,788,-81.2212,27.1666,19.7
46,B,SN,2020-06-08,2020-06-08,2020,6,44,48,1372,-81.22,27.1658,34.3
49,B,SN,2020-06-08,2020-06-08,2020,6,30,36.33333333,1900,-81.2185,27.1679,47.5
50,B,SN,2020-06-08,2020-06-08,2020,6,31,40.66666667,1376,-81.2197,27.168,34.4
48,B,SN,2020-06-08,2020-06-08,2020,6,34,35,980,-81.2191,27.1677,24.5
53,B,SN,2020-06-08,2020-06-08,2020,6,43,46.33333333,1680,-81.2191,27.1661,42
52,B,SN,2020-06-08,2020-06-08,2020,6,60,67.33333333,1256,-81.218,27.1665,31.4
51,B,SN,2020-06-08,2020-06-08,2020,6,38,46.33333333,1296,-81.2179,27.167,32.4
44,D,SN,2020-06-08,2020-06-08,2020,6,37,44,888,-81.2209,27.1766,22.2
84,D,SN,2020-06-08,2020-06-08,2020,6,43,47,1192,-81.2206,27.176,29.8
43,D,SN,2020-06-08,2020-06-08,2020,6,45,48.33333333,2208,-81.2216,27.1764,55.2
40,D,SN,2020-06-08,2020-06-08,2020,6,49,58.33333333,4316,-81.2205,27.1769,107.9
42,D,SN,2020-06-08,2020-06-08,2020,6,35,35.66666667,1084,-81.2197,27.1767,27.1
41,D,SN,2020-06-08,2020-06-08,2020,6,40,45.66666667,1824,-81.2195,27.1771,45.6
38,D,SN,2020-06-08,2020-06-08,2020,6,38,50.33333333,1168,-81.2193,27.1758,29.2
39,D,SN,2020-06-08,2020-06-08,2020,6,40,50.33333333,1092,-81.2198,27.1756,27.3
37,D,SN,2020-06-08,2020-06-08,2020,6,34,36.66666667,3676,-81.2184,27.175,91.9
17,G,SN,2020-06-11,2020-06-11,2020,6,24,40.33333333,836,-81.215114,27.153122,20.9
96,G,SN,2020-06-11,2020-06-11,2020,6,46,53,648,-81.214475,27.152903,16.2
95,G,SN,2020-06-11,2020-06-11,2020,6,20,22,656,-81.215642,27.152905,16.4
14,G,SN,2020-06-11,2020-06-11,2020,6,24,26,1388,-81.214784,27.151886,34.7
91,G,SN,2020-06-11,2020-06-11,2020,6,23,33,1492,-81.215191,27.151672,37.3
92,G,SN,2020-06-11,2020-06-11,2020,6,38,40.66666667,956,-81.214369,27.15127,23.9
13,G,SN,2020-06-11,2020-06-11,2020,6,32,35.66666667,468,-81.213436,27.151515,11.7
94,G,SN,2020-06-11,2020-06-11,2020,6,20,24.33333333,320,-81.213314,27.150617,8
93,G,SN,2020-06-11,2020-06-11,2020,6,28,35,536,-81.212662,27.15118,13.4
86,H,SN,2020-06-10,2020-06-10,2020,6,19,22.33333333,492,-81.217609,27.160415,12.3
85,H,SN,2020-06-10,2020-06-10,2020,6,20,22,308,-81.217854,27.159456,7.7
22,H,SN,2020-06-10,2020-06-10,2020,6,22,22.66666667,472,-81.218466,27.160068,11.8
88,H,SN,2020-06-10,2020-06-10,2020,6,18,26,1076,-81.216388,27.160548,26.9
87,H,SN,2020-06-10,2020-06-10,2020,6,16,20,340,-81.216849,27.15971,8.5
23,H,SN,2020-06-10,2020-06-10,2020,6,24,40,432,-81.216364,27.159928,10.8
24,H,SN,2020-06-10,2020-06-10,2020,6,16,25.66666667,844,-81.214736,27.160171,21.1
89,H,SN,2020-06-10,2020-06-10,2020,6,48,49.66666667,792,-81.215033,27.159688,19.8
90,H,SN,2020-06-10,2020-06-10,2020,6,29,33.33333333,408,-81.214526,27.160673,10.2
27,O,SN,2020-06-12,2020-06-12,2020,6,32,38.33333333,1380,-81.170986,27.161957,34.5
137,O,SN,2020-06-12,2020-06-12,2020,6,30,31,1348,-81.171643,27.161956,33.7
138,O,SN,2020-06-12,2020-06-12,2020,6,0,,0,-81.170939,27.162556,
135,O,SN,2020-06-12,2020-06-12,2020,6,30,30.66666667,1416,-81.171218,27.160513,35.4
136,O,SN,2020-06-12,2020-06-12,2020,6,22,24.33333333,2272,-81.170469,27.161185,56.8
26,O,SN,2020-06-12,2020-06-12,2020,6,28,29.33333333,1092,-81.171245,27.161171,27.3
133,O,SN,2020-06-12,2020-06-12,2020,6,29,33,1508,-81.171687,27.159958,37.7
25,O,SN,2020-06-12,2020-06-12,2020,6,34,36.33333333,1940,-81.170972,27.160385,48.5
134,O,SN,2020-06-12,2020-06-12,2020,6,31,32.66666667,1908,-81.170818,27.159489,47.7
132,M,SN,2020-06-12,2020-06-12,2020,6,28,29.66666667,1324,-81.174422,27.153202,33.1
18,M,SN,2020-06-12,2020-06-12,2020,6,49,52.33333333,2448,-81.174514,27.153832,61.2
131,M,SN,2020-06-12,2020-06-12,2020,6,39,46,2212,-81.175275,27.153738,55.3
16,M,SN,2020-06-12,2020-06-12,2020,6,30,31.33333333,1096,-81.174866,27.152892,27.4
130,M,SN,2020-06-12,2020-06-12,2020,6,33,49,1312,-81.174182,27.152548,32.8
129,M,SN,2020-06-12,2020-06-12,2020,6,29,30.33333333,952,-81.174759,27.151976,23.8
127,M,SN,2020-06-12,2020-06-12,2020,6,28,30.66666667,1220,-81.175182,27.151204,30.5
15,M,SN,2020-06-12,2020-06-12,2020,6,40,43,2328,-81.174436,27.150764,58.2
128,M,SN,2020-06-12,2020-06-12,2020,6,28,28.33333333,1228,-81.174584,27.151594,30.7
6,L,SN,2020-06-10,2020-06-10,2020,6,38,39.33333333,1532,-81.212957,27.135935,38.3
101,L,SN,2020-06-10,2020-06-10,2020,6,60,64,4256,-81.213633,27.135795,106.4
102,L,SN,2020-06-10,2020-06-10,2020,6,47,54,3320,-81.213144,27.136644,83
5,L,SN,2020-06-10,2020-06-10,2020,6,44,48,1456,-81.213087,27.134044,36.4
99,L,SN,2020-06-10,2020-06-10,2020,6,45,51.33333333,1416,-81.213578,27.134054,35.4
100,L,SN,2020-06-10,2020-06-10,2020,6,46,51.66666667,1712,-81.213172,27.134625,42.8
98,L,SN,2020-06-10,2020-06-10,2020,6,43,44.66666667,1716,-81.212337,27.132494,42.9
4,L,SN,2020-06-10,2020-06-10,2020,6,69,71.33333333,2480,-81.212514,27.131745,62
97,L,SN,2020-06-10,2020-06-10,2020,6,28,31.66666667,1012,-81.213251,27.132109,25.3
3,K,SN,2020-06-10,2020-06-10,2020,6,49,58.66666667,2436,-81.201015,27.131266,60.9
106,K,SN,2020-06-10,2020-06-10,2020,6,0,#DIV/0!,1376,-81.200657,27.130467,34.4
105,K,SN,2020-06-10,2020-06-10,2020,6,34,40.33333333,1388,-81.200111,27.130845,34.7
104,K,SN,2020-06-10,2020-06-10,2020,6,46,61.33333333,4056,-81.202557,27.130685,101.4
2,K,SN,2020-06-10,2020-06-10,2020,6,47,48.66666667,2280,-81.202253,27.131225,57
103,K,SN,2020-06-10,2020-06-10,2020,6,36,40.33333333,3468,-81.202841,27.131517,86.7
107,K,SN,2020-06-10,2020-06-10,2020,6,55,66.66666667,5940,-81.200921,27.128395,148.5
108,K,SN,2020-06-10,2020-06-10,2020,6,36,43.66666667,1788,-81.200565,27.128037,44.7
1,K,SN,2020-06-10,2020-06-10,2020,6,16,19.33333333,800,-81.200284,27.1288,20
47,B,SN,2020-03-24,2020-03-24,2020,3,,29,536,-81.2206,27.1667,13.4
45,B,SN,2020-03-24,2020-03-24,2020,3,,19,416,-81.2212,27.1666,10.4
46,B,SN,2020-03-24,2020-03-24,2020,3,,17,328,-81.22,27.1658,8.2
49,B,SN,2020-03-24,2020-03-24,2020,3,,25,312,-81.2185,27.1679,7.8
50,B,SN,2020-03-24,2020-03-24,2020,3,,25,484,-81.2197,27.168,12.1
48,B,SN,2020-03-24,2020-03-24,2020,3,,30,532,-81.2191,27.1677,13.3
53,B,SN,2020-03-24,2020-03-24,2020,3,,15,368,-81.2191,27.1661,9.2
52,B,SN,2020-03-24,2020-03-24,2020,3,,25,256,-81.218,27.1665,6.4
51,B,SN,2020-03-24,2020-03-24,2020,3,,91,180,-81.2179,27.167,4.5
44,D,SN,2020-03-23,2020-03-23,2020,3,,27,292,-81.2209,27.1766,7.3
84,D,SN,2020-03-23,2020-03-23,2020,3,,40,396,-81.2206,27.176,9.9
43,D,SN,2020-03-23,2020-03-23,2020,3,,33,864,-81.2216,27.1764,21.6
40,D,SN,2020-03-23,2020-03-23,2020,3,,107,5136,-81.2205,27.1769,128.4
42,D,SN,2020-03-23,2020-03-23,2020,3,,38,3140,-81.2197,27.1767,78.5
41,D,SN,2020-03-23,2020-03-23,2020,3,,45,1824,-81.2195,27.1771,45.6
38,D,SN,2020-03-23,2020-03-23,2020,3,,24,800,-81.2193,27.1758,20
39,D,SN,2020-03-23,2020-03-23,2020,3,,124,5768,-81.2198,27.1756,144.2
37,D,SN,2020-03-23,2020-03-23,2020,3,,49,4396,-81.2184,27.175,109.9
17,G,SN,2020-04-06,2020-04-06,2020,3,,7,192,-81.215114,27.153122,4.8
96,G,SN,2020-04-06,2020-04-06,2020,3,,19,148,-81.214475,27.152903,3.7
95,G,SN,2020-04-06,2020-04-06,2020,3,,26,696,-81.215642,27.152905,17.4
14,G,SN,2020-04-06,2020-04-06,2020,3,,37,1932,-81.214784,27.151886,48.3
91,G,SN,2020-04-06,2020-04-06,2020,3,,27,948,-81.215191,27.151672,23.7
92,G,SN,2020-04-06,2020-04-06,2020,3,,18,336,-81.214369,27.15127,8.4
13,G,SN,2020-04-06,2020-04-06,2020,3,,29,152,-81.213436,27.151515,3.8
94,G,SN,2020-04-06,2020-04-06,2020,3,,17,44,-81.213314,27.150617,1.1
93,G,SN,2020-04-06,2020-04-06,2020,3,,11,192,-81.212662,27.15118,4.8
86,H,SN,2020-04-06,2020-04-06,2020,3,,19,380,-81.217609,27.160415,9.5
85,H,SN,2020-04-06,2020-04-06,2020,3,,11,216,-81.217854,27.159456,5.4
22,H,SN,2020-04-06,2020-04-06,2020,3,,16,748,-81.218466,27.160068,18.7
88,H,SN,2020-04-06,2020-04-06,2020,3,,12,176,-81.216388,27.160548,4.4
87,H,SN,2020-04-06,2020-04-06,2020,3,,12,120,-81.216849,27.15971,3
23,H,SN,2020-04-06,2020-04-06,2020,3,,15,92,-81.216364,27.159928,2.3
24,H,SN,2020-04-06,2020-04-06,2020,3,,16,192,-81.214736,27.160171,4.8
89,H,SN,2020-04-06,2020-04-06,2020,3,,46,72,-81.215033,27.159688,1.8
90,H,SN,2020-04-06,2020-04-06,2020,3,,22,104,-81.214526,27.160673,2.6
27,O,SN,2020-04-14,2020-04-14,2020,3,,27,552,-81.170986,27.161957,13.8
137,O,SN,2020-04-14,2020-04-14,2020,3,,36,1660,-81.171643,27.161956,41.5
138,O,SN,2020-04-14,2020-04-14,2020,3,,25,888,-81.170939,27.162556,22.2
135,O,SN,2020-04-14,2020-04-14,2020,3,,22,484,-81.171218,27.160513,12.1
136,O,SN,2020-04-14,2020-04-14,2020,3,,28,524,-81.170469,27.161185,13.1
26,O,SN,2020-04-14,2020-04-14,2020,3,,24,452,-81.171245,27.161171,11.3
133,O,SN,2020-04-14,2020-04-14,2020,3,,28,900,-81.171687,27.159958,22.5
25,O,SN,2020-04-14,2020-04-14,2020,3,,21,748,-81.170972,27.160385,18.7
134,O,SN,2020-04-14,2020-04-14,2020,3,,34,1068,-81.170818,27.159489,26.7
132,M,SN,2020-04-14,2020-04-14,2020,3,,30,552,-81.174422,27.153202,13.8
18,M,SN,2020-04-14,2020-04-14,2020,3,,17,752,-81.174514,27.153832,18.8
131,M,SN,2020-04-14,2020-04-14,2020,3,,23,888,-81.175275,27.153738,22.2
16,M,SN,2020-04-14,2020-04-14,2020,3,,22,280,-81.174866,27.152892,7
130,M,SN,2020-04-14,2020-04-14,2020,3,,29,692,-81.174182,27.152548,17.3
129,M,SN,2020-04-14,2020-04-14,2020,3,,40,1092,-81.174759,27.151976,27.3
127,M,SN,2020-04-14,2020-04-14,2020,3,,26,568,-81.175182,27.151204,14.2
15,M,SN,2020-04-14,2020-04-14,2020,3,,31,608,-81.174436,27.150764,15.2
128,M,SN,2020-04-14,2020-04-14,2020,3,,33,792,-81.174584,27.151594,19.8
6,L,SN,2020-03-24,2020-03-24,2020,3,,36,2472,-81.212957,27.135935,61.8
101,L,SN,2020-03-24,2020-03-24,2020,3,,44,1184,-81.213633,27.135795,29.6
102,L,SN,2020-03-24,2020-03-24,2020,3,,16,1564,-81.213144,27.136644,39.1
5,L,SN,2020-03-24,2020-03-24,2020,3,,19,2572,-81.213087,27.134044,64.3
99,L,SN,2020-03-24,2020-03-24,2020,3,,10,192,-81.213578,27.134054,4.8
100,L,SN,2020-03-24,2020-03-24,2020,3,,18,524,-81.213172,27.134625,13.1
98,L,SN,2020-03-24,2020-03-24,2020,3,,23,700,-81.212337,27.132494,17.5
4,L,SN,2020-03-24,2020-03-24,2020,3,,19,868,-81.212514,27.131745,21.7
97,L,SN,2020-03-24,2020-03-24,2020,3,,18,752,-81.213251,27.132109,18.8
3,K,SN,2020-03-24,2020-03-24,2020,3,,19,536,-81.201015,27.131266,13.4
106,K,SN,2020-03-24,2020-03-24,2020,3,,30,340,-81.200657,27.130467,8.5
105,K,SN,2020-03-24,2020-03-24,2020,3,,28,856,-81.200111,27.130845,21.4
104,K,SN,2020-03-24,2020-03-24,2020,3,,4,60,-81.202557,27.130685,1.5
2,K,SN,2020-03-24,2020-03-24,2020,3,,28,2752,-81.202253,27.131225,68.8
103,K,SN,2020-03-24,2020-03-24,2020,3,,16,272,-81.202841,27.131517,6.8
107,K,SN,2020-03-24,2020-03-24,2020,3,,26,588,-81.200921,27.128395,14.7
108,K,SN,2020-03-24,2020-03-24,2020,3,,10,480,-81.200565,27.128037,12
1,K,SN,2020-03-24,2020-03-24,2020,3,,20,1112,-81.200284,27.1288,27.8
47,B,SN,2021-03-11,2021-03-11,2021,3,49,51.33333333,604,-81.2206,27.1667,15.1
45,B,SN,2021-03-11,2021-03-11,2021,3,44,51,568,-81.2212,27.1666,14.2
46,B,SN,2021-03-11,2021-03-11,2021,3,33,39,1056,-81.22,27.1658,26.4
49,B,SN,2021-03-11,2021-03-11,2021,3,46,51,288,-81.2185,27.1679,7.2
50,B,SN,2021-03-11,2021-03-11,2021,3,65,65.33333333,1420,-81.2197,27.168,35.5
48,B,SN,2021-03-11,2021-03-11,2021,3,41,48.33333333,1572,-81.2191,27.1677,39.3
53,B,SN,2021-03-11,2021-03-11,2021,3,17,41.66666667,620,-81.2191,27.1661,15.5
52,B,SN,2021-03-11,2021-03-11,2021,3,11,12,500,-81.218,27.1665,12.5
51,B,SN,2021-03-11,2021-03-11,2021,3,15,19.66666667,736,-81.2179,27.167,18.4
44,D,SN,2021-03-08,2021-03-08,2021,3,53,66,3096,-81.2209,27.1766,77.4
84,D,SN,2021-03-08,2021-03-08,2021,3,64,73,3544,-81.2206,27.176,88.6
43,D,SN,2021-03-08,2021-03-08,2021,3,38,45,2616,-81.2216,27.1764,65.4
40,D,SN,2021-03-08,2021-03-08,2021,3,29,34,876,-81.2205,27.1769,21.9
42,D,SN,2021-03-08,2021-03-08,2021,3,19,23.66666667,752,-81.2197,27.1767,18.8
41,D,SN,2021-03-08,2021-03-08,2021,3,19,21,564,-81.2195,27.1771,14.1
38,D,SN,2021-03-08,2021-03-08,2021,3,19,31,1300,-81.2193,27.1758,32.5
39,D,SN,2021-03-08,2021-03-08,2021,3,43,52.33333333,4744,-81.2198,27.1756,118.6
37,D,SN,2021-03-08,2021-03-08,2021,3,28,31.66666667,1612,-81.2184,27.175,40.3
17,G,SN,2021-03-08,2021-03-08,2021,3,15,18,692,-81.215114,27.153122,17.3
96,G,SN,2021-03-08,2021-03-08,2021,3,66,70,1032,-81.214475,27.152903,25.8
95,G,SN,2021-03-08,2021-03-08,2021,3,51,51.33333333,872,-81.215642,27.152905,21.8
14,G,SN,2021-03-08,2021-03-08,2021,3,26,29.33333333,1372,-81.214784,27.151886,34.3
91,G,SN,2021-03-08,2021-03-08,2021,3,36,37,1572,-81.215191,27.151672,39.3
92,G,SN,2021-03-08,2021-03-08,2021,3,93,93.66666667,2652,-81.214369,27.15127,66.3
13,G,SN,2021-03-08,2021-03-08,2021,3,65,67.33333333,1588,-81.213436,27.151515,39.7
94,G,SN,2021-03-08,2021-03-08,2021,3,42,48.33333333,1952,-81.213314,27.150617,48.8
93,G,SN,2021-03-08,2021-03-08,2021,3,60,69.33333333,548,-81.212662,27.15118,13.7
86,H,SN,2021-03-08,2021-03-08,2021,3,17,18.33333333,1956,-81.217609,27.160415,48.9
85,H,SN,2021-03-08,2021-03-08,2021,3,19,29.33333333,1368,-81.217854,27.159456,34.2
22,H,SN,2021-03-08,2021-03-08,2021,3,64,67,1344,-81.218466,27.160068,33.6
88,H,SN,2021-03-08,2021-03-08,2021,3,15,17,256,-81.216388,27.160548,6.4
87,H,SN,2021-03-08,2021-03-08,2021,3,14,16,540,-81.216849,27.15971,13.5
23,H,SN,2021-03-08,2021-03-08,2021,3,47,49.66666667,1064,-81.216364,27.159928,26.6
24,H,SN,2021-03-08,2021-03-08,2021,3,59,62.33333333,1204,-81.214736,27.160171,30.1
89,H,SN,2021-03-08,2021-03-08,2021,3,20,37.66666667,1464,-81.215033,27.159688,36.6
90,H,SN,2021-03-08,2021-03-08,2021,3,112,114,2136,-81.214526,27.160673,53.4
27,O,SN,2021-03-10,2021-03-10,2021,3,31,34.33333333,4212,-81.170986,27.161957,105.3
137,O,SN,2021-03-10,2021-03-10,2021,3,28,29,2932,-81.171643,27.161956,73.3
138,O,SN,2021-03-10,2021-03-10,2021,3,33,34,3660,-81.170939,27.162556,91.5
135,O,SN,2021-03-10,2021-03-10,2021,3,11,12,224,-81.171218,27.160513,5.6
136,O,SN,2021-03-10,2021-03-10,2021,3,15,18,736,-81.170469,27.161185,18.4
26,O,SN,2021-03-10,2021-03-10,2021,3,12,13.66666667,360,-81.171245,27.161171,9
133,O,SN,2021-03-10,2021-03-10,2021,3,23,24.33333333,2208,-81.171687,27.159958,55.2
25,O,SN,2021-03-10,2021-03-10,2021,3,29,33,1592,-81.170972,27.160385,39.8
134,O,SN,2021-03-10,2021-03-10,2021,3,29,32.33333333,2016,-81.170818,27.159489,50.4
132,M,SN,2021-03-10,2021-03-10,2021,3,32,34,3140,-81.174422,27.153202,78.5
18,M,SN,2021-03-10,2021-03-10,2021,3,36,37,2740,-81.174514,27.153832,68.5
131,M,SN,2021-03-10,2021-03-10,2021,3,22,27,1736,-81.175275,27.153738,43.4
16,M,SN,2021-03-10,2021-03-10,2021,3,27,29,1712,-81.174866,27.152892,42.8
130,M,SN,2021-03-10,2021-03-10,2021,3,39,40,2420,-81.174182,27.152548,60.5
129,M,SN,2021-03-10,2021-03-10,2021,3,35,37,1828,-81.174759,27.151976,45.7
127,M,SN,2021-03-10,2021-03-10,2021,3,33,33.33333333,2748,-81.175182,27.151204,68.7
15,M,SN,2021-03-10,2021-03-10,2021,3,38,47,2668,-81.174436,27.150764,66.7
128,M,SN,2021-03-10,2021-03-10,2021,3,34,35.66666667,2440,-81.174584,27.151594,61
3,K,SN,2021-03-11,2021-03-11,2021,3,100,108,6816,-81.201015,27.131266,170.4
106,K,SN,2021-03-11,2021-03-11,2021,3,36,60.66666667,3792,-81.200657,27.130467,94.8
105,K,SN,2021-03-11,2021-03-11,2021,3,28,40.66666667,1816,-81.200111,27.130845,45.4
104,K,SN,2021-03-11,2021-03-11,2021,3,48,66.33333333,3404,-81.202557,27.130685,85.1
2,K,SN,2021-03-11,2021-03-11,2021,3,32,36.66666667,1344,-81.202253,27.131225,33.6
103,K,SN,2021-03-11,2021-03-11,2021,3,39,49,2660,-81.202841,27.131517,66.5
107,K,SN,2021-03-11,2021-03-11,2021,3,29,31.33333333,1012,-81.200921,27.128395,25.3
108,K,SN,2021-03-11,2021-03-11,2021,3,100,127,6548,-81.200565,27.128037,163.7
1,K,SN,2021-03-11,2021-03-11,2021,3,23,26.66666667,1512,-81.200284,27.1288,37.8
47,B,SN,2021-06-14,2021-06-14,2021,6,41,51,1304,-81.2206,27.1667,32.6
45,B,SN,2021-06-14,2021-06-14,2021,6,32,49.66666667,2744,-81.2212,27.1666,68.6
46,B,SN,2021-06-14,2021-06-14,2021,6,21,29,1780,-81.22,27.1658,44.5
49,B,SN,2021-06-14,2021-06-14,2021,6,22,42.33333333,1772,-81.2185,27.1679,44.3
50,B,SN,2021-06-14,2021-06-14,2021,6,41,49,1024,-81.2197,27.168,25.6
48,B,SN,2021-06-14,2021-06-14,2021,6,58,62,2212,-81.2191,27.1677,55.3
53,B,SN,2021-06-14,2021-06-14,2021,6,35,47.33333333,1812,-81.2191,27.1661,45.3
52,B,SN,2021-06-14,2021-06-14,2021,6,28,31.33333333,2240,-81.218,27.1665,56
51,B,SN,2021-06-14,2021-06-14,2021,6,41,41.66666667,2196,-81.2179,27.167,54.9
44,D,SN,2021-06-14,2021-06-14,2021,6,80,83.33333333,6236,-81.2209,27.1766,155.9
84,D,SN,2021-06-14,2021-06-14,2021,6,73,79.66666667,5872,-81.2206,27.176,146.8
43,D,SN,2021-06-14,2021-06-14,2021,6,52,53,2276,-81.2216,27.1764,56.9
40,D,SN,2021-06-14,2021-06-14,2021,6,49,51.33333333,1624,-81.2205,27.1769,40.6
42,D,SN,2021-06-14,2021-06-14,2021,6,35,36.66666667,1016,-81.2197,27.1767,25.4
41,D,SN,2021-06-14,2021-06-14,2021,6,28,31.33333333,2860,-81.2195,27.1771,71.5
38,D,SN,2021-06-14,2021-06-14,2021,6,42,44,3500,-81.2193,27.1758,87.5
39,D,SN,2021-06-14,2021-06-14,2021,6,30,49,2872,-81.2198,27.1756,71.8
37,D,SN,2021-06-14,2021-06-14,2021,6,21,25.33333333,2200,-81.2184,27.175,55
17,G,SN,2021-06-15,2021-06-15,2021,6,23,33,1556,-81.215114,27.153122,38.9
96,G,SN,2021-06-15,2021-06-15,2021,6,27,54.66666667,1548,-81.214475,27.152903,38.7
95,G,SN,2021-06-15,2021-06-15,2021,6,9,32,1532,-81.215642,27.152905,38.3
14,G,SN,2021-06-15,2021-06-15,2021,6,31,41.33333333,3576,-81.214784,27.151886,89.4
91,G,SN,2021-06-15,2021-06-15,2021,6,20,28.33333333,3452,-81.215191,27.151672,86.3
92,G,SN,2021-06-15,2021-06-15,2021,6,26,49.33333333,2168,-81.214369,27.15127,54.2
13,G,SN,2021-06-15,2021-06-15,2021,6,21,36.66666667,2920,-81.213436,27.151515,73
94,G,SN,2021-06-15,2021-06-15,2021,6,16,33,2656,-81.213314,27.150617,66.4
93,G,SN,2021-06-15,2021-06-15,2021,6,23,34.66666667,3164,-81.212662,27.15118,79.1
86,H,SN,2021-06-15,2021-06-15,2021,6,20,22,2452,-81.217609,27.160415,61.3
